Region;Model - Scenario;Variable;Unit;2005;2010;2020;2030;2040;2050;2060;2070;2080;2090;2100
R5.2MAF;IMAGE - SSP1-34;Emissions|Kyoto Gases;Mt CO2-equiv/yr;4860.807;5246.835;6282.345;6847.74;6645.836;6675.914;6920.007;6003.486;4594.891;2198.975;1022.988
R5.2MAF;IMAGE - SSP1-45;Emissions|Kyoto Gases;Mt CO2-equiv/yr;4860.807;5246.835;6443.985;7487.531;7656.664;8130.549;8692.404;8757.541;7799.638;5857.88;4390.736
R5.2MAF;IMAGE - SSP1-Baseline;Emissions|Kyoto Gases;Mt CO2-equiv/yr;4860.807;5246.835;6569.606;8419.764;8814.641;9061.86;10000.259;11035.664;11358.255;10482.854;9225.017
R5.2MAF;MESSAGE-GLOBIOM - SSP2-26;Emissions|Kyoto Gases;Mt CO2-equiv/yr;5873.081;6539.781;7467.044;6910.588;6165.742;4943.624;3646.191;2043.713;1042.027;650.651;547.981
R5.2MAF;MESSAGE-GLOBIOM - SSP2-34;Emissions|Kyoto Gases;Mt CO2-equiv/yr;5873.081;6539.785;7438.956;7635.606;7809.49;7696.491;6487.873;5138.518;4268.493;3962.875;3392.801
R5.2MAF;MESSAGE-GLOBIOM - SSP2-45;Emissions|Kyoto Gases;Mt CO2-equiv/yr;5873.081;6539.787;7438.842;8552.167;9414.156;9866.409;10140.484;10220.408;9473.924;7886.495;6789.157
R5.2MAF;MESSAGE-GLOBIOM - SSP2-60;Emissions|Kyoto Gases;Mt CO2-equiv/yr;5873.081;6539.798;7461.099;8909.838;10647.833;12229.72;13660.894;14330.643;15651.106;16588.168;17559.852
R5.2MAF;MESSAGE-GLOBIOM - SSP2-Baseline;Emissions|Kyoto Gases;Mt CO2-equiv/yr;5873.081;6539.638;7479.462;9043.008;10964.826;12827.178;15134.163;16746.612;20226.292;24044.359;27621.99
R5.2MAF;REMIND-MAGPIE - SSP5-26;Emissions|Kyoto Gases;Mt CO2-equiv/yr;5319;6280;8711;9432;9432;8577;5039.9;2558.3;-87;-1918.8;-2798.2
R5.2MAF;REMIND-MAGPIE - SSP5-34;Emissions|Kyoto Gases;Mt CO2-equiv/yr;5319;6280;8713;9848;10660;10713;9991;8046;4875.6;1099;-1043
R5.2MAF;REMIND-MAGPIE - SSP5-45;Emissions|Kyoto Gases;Mt CO2-equiv/yr;5319;6280;8718;9890;11257;11920;11756;11249;10393;8698;7761
R5.2MAF;REMIND-MAGPIE - SSP5-60;Emissions|Kyoto Gases;Mt CO2-equiv/yr;5319;6280;8721;10647;13445;15227;16139;16587;15962;13942;12998
R5.2MAF;REMIND-MAGPIE - SSP5-Baseline;Emissions|Kyoto Gases;Mt CO2-equiv/yr;5319;6280;8836;15215;20012;24588;29200;35190;40390;42600;42740
